country,governorate,district,edu_years,level_edu_ABIII,coledu,coledu_any,age,married,student,unemployed,agriman,lowstat,total_population_2006,christian_2006_pct,agriculture_2006_pct,university_2006_pct,population_density,district_x,district_y,mursi_vote_2012_pct,unemployment_2013q4_pct,sqrt_killed_at_rabaa,distance_to_cairo,sqrt_distance_to_cairo,protest_post_Mubarak,sqrt_protest_post_Mubarak,distance_to_north_sinai,sqrt_distance_from_north_sinai,admin2Name_en,admin2Name_ar,adm2_pcode,admin1Name_en,admin1Name_ar,admin1Pcode,case
Egypt,Cairo,Al Khalifa,15,6,1,1,34,1,0,0,0,0,241220,1.0446895,.18621974,15.777084,6634.644,31.297207,30.010544,14.764093,13.291374,2.236068,5.862374404826748,2.4212341,2,1.4142135,241.6060862925,15.543683,Al Khalifa,قسم  الخليفة,EG0108,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Khalifa,14,5,0,0,42,1,0,0,0,0,241220,1.0446895,.18621974,15.777084,6634.644,31.297207,30.010544,14.764093,13.291374,2.236068,5.862374404826748,2.4212341,2,1.4142135,241.6060862925,15.543683,Al Khalifa,قسم  الخليفة,EG0108,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Khalifa,14,5,0,0,47,1,0,0,0,0,241220,1.0446895,.18621974,15.777084,6634.644,31.297207,30.010544,14.764093,13.291374,2.236068,5.862374404826748,2.4212341,2,1.4142135,241.6060862925,15.543683,Al Khalifa,قسم  الخليفة,EG0108,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Khalifa,0,1,0,0,57,1,0,0,0,0,241220,1.0446895,.18621974,15.777084,6634.644,31.297207,30.010544,14.764093,13.291374,2.236068,5.862374404826748,2.4212341,2,1.4142135,241.6060862925,15.543683,Al Khalifa,قسم  الخليفة,EG0108,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Khalifa,14,5,0,0,38,1,0,0,0,0,241220,1.0446895,.18621974,15.777084,6634.644,31.297207,30.010544,14.764093,13.291374,2.236068,5.862374404826748,2.4212341,2,1.4142135,241.6060862925,15.543683,Al Khalifa,قسم  الخليفة,EG0108,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Khalifa,15,6,1,1,47,1,0,0,0,0,241220,1.0446895,.18621974,15.777084,6634.644,31.297207,30.010544,14.764093,13.291374,2.236068,5.862374404826748,2.4212341,2,1.4142135,241.6060862925,15.543683,Al Khalifa,قسم  الخليفة,EG0108,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Khalifa,0,1,0,0,65,1,0,0,0,0,241220,1.0446895,.18621974,15.777084,6634.644,31.297207,30.010544,14.764093,13.291374,2.236068,5.862374404826748,2.4212341,2,1.4142135,241.6060862925,15.543683,Al Khalifa,قسم  الخليفة,EG0108,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Khalifa,14,5,0,0,35,0,0,0,0,0,241220,1.0446895,.18621974,15.777084,6634.644,31.297207,30.010544,14.764093,13.291374,2.236068,5.862374404826748,2.4212341,2,1.4142135,241.6060862925,15.543683,Al Khalifa,قسم  الخليفة,EG0108,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Khalifa,9,3,0,0,70,1,0,0,0,0,241220,1.0446895,.18621974,15.777084,6634.644,31.297207,30.010544,14.764093,13.291374,2.236068,5.862374404826748,2.4212341,2,1.4142135,241.6060862925,15.543683,Al Khalifa,قسم  الخليفة,EG0108,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Khalifa,0,1,0,0,58,1,0,0,0,0,241220,1.0446895,.18621974,15.777084,6634.644,31.297207,30.010544,14.764093,13.291374,2.236068,5.862374404826748,2.4212341,2,1.4142135,241.6060862925,15.543683,Al Khalifa,قسم  الخليفة,EG0108,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Azbakiyya,0,1,0,0,56,1,0,0,0,0,38150,25.635649,1.275691,29.739672,28349.623,31.24645,30.05928,10.178947,13.291374,1,1.964640679892088,1.4016564,25,5,245.3849483275724,15.664767,Al Azbakiyya,قسم  الأزبكية,EG0113,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Azbakiyya,15,6,1,1,29,1,0,0,0,0,38150,25.635649,1.275691,29.739672,28349.623,31.24645,30.05928,10.178947,13.291374,1,1.964640679892088,1.4016564,25,5,245.3849483275724,15.664767,Al Azbakiyya,قسم  الأزبكية,EG0113,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Azbakiyya,14,5,0,0,63,1,0,0,0,0,38150,25.635649,1.275691,29.739672,28349.623,31.24645,30.05928,10.178947,13.291374,1,1.964640679892088,1.4016564,25,5,245.3849483275724,15.664767,Al Azbakiyya,قسم  الأزبكية,EG0113,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Azbakiyya,0,1,0,0,55,1,0,0,0,0,38150,25.635649,1.275691,29.739672,28349.623,31.24645,30.05928,10.178947,13.291374,1,1.964640679892088,1.4016564,25,5,245.3849483275724,15.664767,Al Azbakiyya,قسم  الأزبكية,EG0113,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Azbakiyya,0,1,0,0,62,1,0,0,1,1,38150,25.635649,1.275691,29.739672,28349.623,31.24645,30.05928,10.178947,13.291374,1,1.964640679892088,1.4016564,25,5,245.3849483275724,15.664767,Al Azbakiyya,قسم  الأزبكية,EG0113,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Azbakiyya,0,1,0,0,55,1,0,0,1,1,38150,25.635649,1.275691,29.739672,28349.623,31.24645,30.05928,10.178947,13.291374,1,1.964640679892088,1.4016564,25,5,245.3849483275724,15.664767,Al Azbakiyya,قسم  الأزبكية,EG0113,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Azbakiyya,14,5,0,0,30,1,0,0,1,1,38150,25.635649,1.275691,29.739672,28349.623,31.24645,30.05928,10.178947,13.291374,1,1.964640679892088,1.4016564,25,5,245.3849483275724,15.664767,Al Azbakiyya,قسم  الأزبكية,EG0113,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Azbakiyya,12,4,0,0,58,1,0,0,0,0,38150,25.635649,1.275691,29.739672,28349.623,31.24645,30.05928,10.178947,13.291374,1,1.964640679892088,1.4016564,25,5,245.3849483275724,15.664767,Al Azbakiyya,قسم  الأزبكية,EG0113,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Azbakiyya,0,1,0,0,65,1,0,0,0,0,38150,25.635649,1.275691,29.739672,28349.623,31.24645,30.05928,10.178947,13.291374,1,1.964640679892088,1.4016564,25,5,245.3849483275724,15.664767,Al Azbakiyya,قسم  الأزبكية,EG0113,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Azbakiyya,15,6,1,1,59,1,0,0,0,0,38150,25.635649,1.275691,29.739672,28349.623,31.24645,30.05928,10.178947,13.291374,1,1.964640679892088,1.4016564,25,5,245.3849483275724,15.664767,Al Azbakiyya,قسم  الأزبكية,EG0113,Cairo,القاهرة,EG01,0
Egypt,Cairo,Gamaliyya,12,4,0,0,21,1,0,0,1,1,48820,4.5473166,.42462844,11.705372,25557.865,31.266785,30.052069,14.842418,13.291374,1.7320508,2.14187650803278,1.4635152,26,5.0990195,243.6019636091242,15.607754,Gamaliyya,قسم  الجمالية,EG0115,Cairo,القاهرة,EG01,0
Egypt,Cairo,Gamaliyya,14,5,0,0,43,1,0,0,0,0,48820,4.5473166,.42462844,11.705372,25557.865,31.266785,30.052069,14.842418,13.291374,1.7320508,2.14187650803278,1.4635152,26,5.0990195,243.6019636091242,15.607754,Gamaliyya,قسم  الجمالية,EG0115,Cairo,القاهرة,EG01,0
Egypt,Cairo,Gamaliyya,0,1,0,0,64,1,0,0,0,0,48820,4.5473166,.42462844,11.705372,25557.865,31.266785,30.052069,14.842418,13.291374,1.7320508,2.14187650803278,1.4635152,26,5.0990195,243.6019636091242,15.607754,Gamaliyya,قسم  الجمالية,EG0115,Cairo,القاهرة,EG01,0
Egypt,Cairo,Gamaliyya,5,2,0,0,53,1,0,0,1,1,48820,4.5473166,.42462844,11.705372,25557.865,31.266785,30.052069,14.842418,13.291374,1.7320508,2.14187650803278,1.4635152,26,5.0990195,243.6019636091242,15.607754,Gamaliyya,قسم  الجمالية,EG0115,Cairo,القاهرة,EG01,0
Egypt,Cairo,Gamaliyya,0,1,0,0,67,0,0,0,0,0,48820,4.5473166,.42462844,11.705372,25557.865,31.266785,30.052069,14.842418,13.291374,1.7320508,2.14187650803278,1.4635152,26,5.0990195,243.6019636091242,15.607754,Gamaliyya,قسم  الجمالية,EG0115,Cairo,القاهرة,EG01,0
Egypt,Cairo,Gamaliyya,12,4,0,0,23,0,0,0,1,1,48820,4.5473166,.42462844,11.705372,25557.865,31.266785,30.052069,14.842418,13.291374,1.7320508,2.14187650803278,1.4635152,26,5.0990195,243.6019636091242,15.607754,Gamaliyya,قسم  الجمالية,EG0115,Cairo,القاهرة,EG01,0
Egypt,Cairo,Gamaliyya,9,3,0,0,45,1,0,0,0,0,48820,4.5473166,.42462844,11.705372,25557.865,31.266785,30.052069,14.842418,13.291374,1.7320508,2.14187650803278,1.4635152,26,5.0990195,243.6019636091242,15.607754,Gamaliyya,قسم  الجمالية,EG0115,Cairo,القاهرة,EG01,0
Egypt,Cairo,Gamaliyya,14,5,0,0,59,1,0,0,0,0,48820,4.5473166,.42462844,11.705372,25557.865,31.266785,30.052069,14.842418,13.291374,1.7320508,2.14187650803278,1.4635152,26,5.0990195,243.6019636091242,15.607754,Gamaliyya,قسم  الجمالية,EG0115,Cairo,القاهرة,EG01,0
Egypt,Cairo,Gamaliyya,14,5,0,0,23,0,0,1,0,1,48820,4.5473166,.42462844,11.705372,25557.865,31.266785,30.052069,14.842418,13.291374,1.7320508,2.14187650803278,1.4635152,26,5.0990195,243.6019636091242,15.607754,Gamaliyya,قسم  الجمالية,EG0115,Cairo,القاهرة,EG01,0
Egypt,Cairo,Gamaliyya,14,5,0,0,45,1,0,0,0,0,48820,4.5473166,.42462844,11.705372,25557.865,31.266785,30.052069,14.842418,13.291374,1.7320508,2.14187650803278,1.4635152,26,5.0990195,243.6019636091242,15.607754,Gamaliyya,قسم  الجمالية,EG0115,Cairo,القاهرة,EG01,0
Egypt,Cairo,Rud Al-Farag,12,4,0,0,18,0,1,0,0,0,141050,24.721729,.21146616,20.112314,60840.344,31.238874,30.074247,11.846804,13.291374,1.4142135,3.729006496659221,1.9310635,2,1.4142135,245.8162586864597,15.678529,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,0
Egypt,Cairo,Rud Al-Farag,15,6,1,1,31,0,0,1,0,1,141050,24.721729,.21146616,20.112314,60840.344,31.238874,30.074247,11.846804,13.291374,1.4142135,3.729006496659221,1.9310635,2,1.4142135,245.8162586864597,15.678529,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,0
Egypt,Cairo,Rud Al-Farag,12,4,0,0,21,0,0,0,1,1,141050,24.721729,.21146616,20.112314,60840.344,31.238874,30.074247,11.846804,13.291374,1.4142135,3.729006496659221,1.9310635,2,1.4142135,245.8162586864597,15.678529,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,0
Egypt,Cairo,Rud Al-Farag,15,6,1,1,43,1,0,0,0,0,141050,24.721729,.21146616,20.112314,60840.344,31.238874,30.074247,11.846804,13.291374,1.4142135,3.729006496659221,1.9310635,2,1.4142135,245.8162586864597,15.678529,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,0
Egypt,Cairo,Rud Al-Farag,14,5,0,0,55,0,0,0,,0,141050,24.721729,.21146616,20.112314,60840.344,31.238874,30.074247,11.846804,13.291374,1.4142135,3.729006496659221,1.9310635,2,1.4142135,245.8162586864597,15.678529,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,0
Egypt,Cairo,Rud Al-Farag,15,6,1,1,30,0,0,0,0,0,141050,24.721729,.21146616,20.112314,60840.344,31.238874,30.074247,11.846804,13.291374,1.4142135,3.729006496659221,1.9310635,2,1.4142135,245.8162586864597,15.678529,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,0
Egypt,Cairo,Rud Al-Farag,14,5,0,0,27,0,0,1,0,1,141050,24.721729,.21146616,20.112314,60840.344,31.238874,30.074247,11.846804,13.291374,1.4142135,3.729006496659221,1.9310635,2,1.4142135,245.8162586864597,15.678529,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,0
Egypt,Cairo,Rud Al-Farag,14,5,0,0,28,0,0,0,1,1,141050,24.721729,.21146616,20.112314,60840.344,31.238874,30.074247,11.846804,13.291374,1.4142135,3.729006496659221,1.9310635,2,1.4142135,245.8162586864597,15.678529,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Sahil,9,3,0,0,48,1,0,0,0,0,303640,20.020418,.32965785,23.315556,61902.02,31.247929,30.092506,13.193339,13.291374,1.7320508,5.653134212950284,2.3776321,5,2.236068,244.6218860129768,15.640392,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Sahil,15,6,1,1,35,1,0,0,0,0,303640,20.020418,.32965785,23.315556,61902.02,31.247929,30.092506,13.193339,13.291374,1.7320508,5.653134212950284,2.3776321,5,2.236068,244.6218860129768,15.640392,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Sahil,12,4,0,0,21,0,0,1,0,1,303640,20.020418,.32965785,23.315556,61902.02,31.247929,30.092506,13.193339,13.291374,1.7320508,5.653134212950284,2.3776321,5,2.236068,244.6218860129768,15.640392,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Sahil,15,6,1,1,37,1,0,0,1,1,303640,20.020418,.32965785,23.315556,61902.02,31.247929,30.092506,13.193339,13.291374,1.7320508,5.653134212950284,2.3776321,5,2.236068,244.6218860129768,15.640392,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Sahil,9,3,0,0,32,0,0,1,0,1,303640,20.020418,.32965785,23.315556,61902.02,31.247929,30.092506,13.193339,13.291374,1.7320508,5.653134212950284,2.3776321,5,2.236068,244.6218860129768,15.640392,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Sahil,12,4,0,0,53,1,0,0,1,1,303640,20.020418,.32965785,23.315556,61902.02,31.247929,30.092506,13.193339,13.291374,1.7320508,5.653134212950284,2.3776321,5,2.236068,244.6218860129768,15.640392,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Sahil,15,6,1,1,47,1,0,0,0,0,303640,20.020418,.32965785,23.315556,61902.02,31.247929,30.092506,13.193339,13.291374,1.7320508,5.653134212950284,2.3776321,5,2.236068,244.6218860129768,15.640392,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Sahil,15,6,1,1,38,1,0,0,0,0,303640,20.020418,.32965785,23.315556,61902.02,31.247929,30.092506,13.193339,13.291374,1.7320508,5.653134212950284,2.3776321,5,2.236068,244.6218860129768,15.640392,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Sahil,14,5,0,0,40,1,0,0,,0,303640,20.020418,.32965785,23.315556,61902.02,31.247929,30.092506,13.193339,13.291374,1.7320508,5.653134212950284,2.3776321,5,2.236068,244.6218860129768,15.640392,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,0
Egypt,Cairo,Al Sahil,14,5,0,0,23,0,0,0,0,0,303640,20.020418,.32965785,23.315556,61902.02,31.247929,30.092506,13.193339,13.291374,1.7320508,5.653134212950284,2.3776321,5,2.236068,244.6218860129768,15.640392,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,0
Egypt,Cairo,Madinat Nasr-2,15,6,0,1,24,0,1,0,0,0,701800,5.2422342,.44022444,42.15443,43350.367,31.311663,30.05039,12.819682,13.291374,3.6055512,6.198738947679346,2.4897268,40,6.3245554,239.3886903572441,15.472191,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,0
Egypt,Cairo,Madinat Nasr-2,0,1,0,0,65,1,0,0,0,0,701800,5.2422342,.44022444,42.15443,43350.367,31.311663,30.05039,12.819682,13.291374,3.6055512,6.198738947679346,2.4897268,40,6.3245554,239.3886903572441,15.472191,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,0
Egypt,Cairo,Madinat Nasr-2,12,4,0,0,21,0,0,1,0,1,701800,5.2422342,.44022444,42.15443,43350.367,31.311663,30.05039,12.819682,13.291374,3.6055512,6.198738947679346,2.4897268,40,6.3245554,239.3886903572441,15.472191,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,0
Egypt,Cairo,Madinat Nasr-2,0,1,0,0,48,1,0,0,0,0,701800,5.2422342,.44022444,42.15443,43350.367,31.311663,30.05039,12.819682,13.291374,3.6055512,6.198738947679346,2.4897268,40,6.3245554,239.3886903572441,15.472191,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,0
Egypt,Cairo,Madinat Nasr-2,0,1,0,0,35,1,0,0,0,0,701800,5.2422342,.44022444,42.15443,43350.367,31.311663,30.05039,12.819682,13.291374,3.6055512,6.198738947679346,2.4897268,40,6.3245554,239.3886903572441,15.472191,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,0
Egypt,Cairo,Madinat Nasr-2,5,2,0,0,60,1,0,0,1,1,701800,5.2422342,.44022444,42.15443,43350.367,31.311663,30.05039,12.819682,13.291374,3.6055512,6.198738947679346,2.4897268,40,6.3245554,239.3886903572441,15.472191,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,0
Egypt,Cairo,Madinat Nasr-2,0,1,0,0,61,1,0,0,0,0,701800,5.2422342,.44022444,42.15443,43350.367,31.311663,30.05039,12.819682,13.291374,3.6055512,6.198738947679346,2.4897268,40,6.3245554,239.3886903572441,15.472191,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,0
Egypt,Cairo,Madinat Nasr-2,9,3,0,0,68,1,0,0,0,0,701800,5.2422342,.44022444,42.15443,43350.367,31.311663,30.05039,12.819682,13.291374,3.6055512,6.198738947679346,2.4897268,40,6.3245554,239.3886903572441,15.472191,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,0
Egypt,Cairo,Madinat Nasr-2,0,1,0,0,42,1,0,0,0,0,701800,5.2422342,.44022444,42.15443,43350.367,31.311663,30.05039,12.819682,13.291374,3.6055512,6.198738947679346,2.4897268,40,6.3245554,239.3886903572441,15.472191,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,0
Egypt,Cairo,Madinat Nasr-2,15,6,1,1,25,0,0,0,0,0,701800,5.2422342,.44022444,42.15443,43350.367,31.311663,30.05039,12.819682,13.291374,3.6055512,6.198738947679346,2.4897268,40,6.3245554,239.3886903572441,15.472191,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,0
Egypt,Cairo,Basatin,0,1,0,0,58,1,0,0,1,1,822860,3.3930438,.42276424,15.280854,29519.418,31.290701,29.978388,21.419937,13.291374,1.4142135,8.14680606283288,2.8542609,5,2.236068,242.9606716904553,15.587195,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,0
Egypt,Cairo,Basatin,0,1,0,0,39,1,0,0,0,0,822860,3.3930438,.42276424,15.280854,29519.418,31.290701,29.978388,21.419937,13.291374,1.4142135,8.14680606283288,2.8542609,5,2.236068,242.9606716904553,15.587195,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,0
Egypt,Cairo,Basatin,0,1,0,0,45,1,0,0,1,1,822860,3.3930438,.42276424,15.280854,29519.418,31.290701,29.978388,21.419937,13.291374,1.4142135,8.14680606283288,2.8542609,5,2.236068,242.9606716904553,15.587195,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,0
Egypt,Cairo,Basatin,14,5,0,0,35,1,0,0,0,0,822860,3.3930438,.42276424,15.280854,29519.418,31.290701,29.978388,21.419937,13.291374,1.4142135,8.14680606283288,2.8542609,5,2.236068,242.9606716904553,15.587195,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,0
Egypt,Cairo,Basatin,9,3,0,0,57,1,0,0,1,1,822860,3.3930438,.42276424,15.280854,29519.418,31.290701,29.978388,21.419937,13.291374,1.4142135,8.14680606283288,2.8542609,5,2.236068,242.9606716904553,15.587195,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,0
Egypt,Cairo,Basatin,12,4,0,0,32,1,0,0,1,1,822860,3.3930438,.42276424,15.280854,29519.418,31.290701,29.978388,21.419937,13.291374,1.4142135,8.14680606283288,2.8542609,5,2.236068,242.9606716904553,15.587195,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,0
Egypt,Cairo,Basatin,9,3,0,0,65,0,0,0,0,0,822860,3.3930438,.42276424,15.280854,29519.418,31.290701,29.978388,21.419937,13.291374,1.4142135,8.14680606283288,2.8542609,5,2.236068,242.9606716904553,15.587195,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,0
Egypt,Cairo,Basatin,15,6,1,1,39,1,0,0,0,0,822860,3.3930438,.42276424,15.280854,29519.418,31.290701,29.978388,21.419937,13.291374,1.4142135,8.14680606283288,2.8542609,5,2.236068,242.9606716904553,15.587195,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,0
Egypt,Cairo,Basatin,15,6,1,1,21,0,0,1,0,1,822860,3.3930438,.42276424,15.280854,29519.418,31.290701,29.978388,21.419937,13.291374,1.4142135,8.14680606283288,2.8542609,5,2.236068,242.9606716904553,15.587195,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,0
Egypt,Alexandria,Muntazah,14,5,0,0,51,1,0,0,0,0,3421860,4.8847704,7.0751324,15.752043,46323.164,30.035767,31.258577,16.822212,17.528543,2.6457512,178.2061499471196,13.349387,12,3.4641016,368.0126121929061,19.183655,Muntazah,قسم  المنتزة,EG0201,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muntazah,14,5,0,0,22,0,0,0,1,1,3421860,4.8847704,7.0751324,15.752043,46323.164,30.035767,31.258577,16.822212,17.528543,2.6457512,178.2061499471196,13.349387,12,3.4641016,368.0126121929061,19.183655,Muntazah,قسم  المنتزة,EG0201,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muntazah,15,6,1,1,26,0,0,0,0,0,3421860,4.8847704,7.0751324,15.752043,46323.164,30.035767,31.258577,16.822212,17.528543,2.6457512,178.2061499471196,13.349387,12,3.4641016,368.0126121929061,19.183655,Muntazah,قسم  المنتزة,EG0201,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muntazah,14,5,0,0,23,0,0,0,0,0,3421860,4.8847704,7.0751324,15.752043,46323.164,30.035767,31.258577,16.822212,17.528543,2.6457512,178.2061499471196,13.349387,12,3.4641016,368.0126121929061,19.183655,Muntazah,قسم  المنتزة,EG0201,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muntazah,5,2,0,0,18,0,0,0,0,0,3421860,4.8847704,7.0751324,15.752043,46323.164,30.035767,31.258577,16.822212,17.528543,2.6457512,178.2061499471196,13.349387,12,3.4641016,368.0126121929061,19.183655,Muntazah,قسم  المنتزة,EG0201,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muntazah,9,3,0,0,22,1,0,0,0,0,3421860,4.8847704,7.0751324,15.752043,46323.164,30.035767,31.258577,16.822212,17.528543,2.6457512,178.2061499471196,13.349387,12,3.4641016,368.0126121929061,19.183655,Muntazah,قسم  المنتزة,EG0201,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muntazah,0,1,0,0,41,1,0,0,0,0,3421860,4.8847704,7.0751324,15.752043,46323.164,30.035767,31.258577,16.822212,17.528543,2.6457512,178.2061499471196,13.349387,12,3.4641016,368.0126121929061,19.183655,Muntazah,قسم  المنتزة,EG0201,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muntazah,14,5,0,0,56,1,0,0,0,0,3421860,4.8847704,7.0751324,15.752043,46323.164,30.035767,31.258577,16.822212,17.528543,2.6457512,178.2061499471196,13.349387,12,3.4641016,368.0126121929061,19.183655,Muntazah,قسم  المنتزة,EG0201,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muntazah,14,5,0,0,42,1,0,0,0,0,3421860,4.8847704,7.0751324,15.752043,46323.164,30.035767,31.258577,16.822212,17.528543,2.6457512,178.2061499471196,13.349387,12,3.4641016,368.0126121929061,19.183655,Muntazah,قسم  المنتزة,EG0201,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muharam Bik,15,6,1,1,53,1,0,0,0,0,299560,7.5877953,8.7641497,15.007232,27423.811,29.935591,31.185749,14.15187,17.528543,0,178.7670571040264,13.370379,17,4.1231055,375.4979827697342,19.377769,Muharam Bik,قسم  محرم بك,EG0205,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muharam Bik,0,1,0,0,35,0,0,0,,0,299560,7.5877953,8.7641497,15.007232,27423.811,29.935591,31.185749,14.15187,17.528543,0,178.7670571040264,13.370379,17,4.1231055,375.4979827697342,19.377769,Muharam Bik,قسم  محرم بك,EG0205,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muharam Bik,0,1,0,0,19,0,0,0,0,0,299560,7.5877953,8.7641497,15.007232,27423.811,29.935591,31.185749,14.15187,17.528543,0,178.7670571040264,13.370379,17,4.1231055,375.4979827697342,19.377769,Muharam Bik,قسم  محرم بك,EG0205,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muharam Bik,0,1,0,0,50,1,0,0,0,0,299560,7.5877953,8.7641497,15.007232,27423.811,29.935591,31.185749,14.15187,17.528543,0,178.7670571040264,13.370379,17,4.1231055,375.4979827697342,19.377769,Muharam Bik,قسم  محرم بك,EG0205,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muharam Bik,12,4,0,0,19,0,1,0,0,0,299560,7.5877953,8.7641497,15.007232,27423.811,29.935591,31.185749,14.15187,17.528543,0,178.7670571040264,13.370379,17,4.1231055,375.4979827697342,19.377769,Muharam Bik,قسم  محرم بك,EG0205,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muharam Bik,0,1,0,0,70,1,0,0,0,0,299560,7.5877953,8.7641497,15.007232,27423.811,29.935591,31.185749,14.15187,17.528543,0,178.7670571040264,13.370379,17,4.1231055,375.4979827697342,19.377769,Muharam Bik,قسم  محرم بك,EG0205,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muharam Bik,15,6,0,1,25,0,1,0,0,0,299560,7.5877953,8.7641497,15.007232,27423.811,29.935591,31.185749,14.15187,17.528543,0,178.7670571040264,13.370379,17,4.1231055,375.4979827697342,19.377769,Muharam Bik,قسم  محرم بك,EG0205,Alexandria,الاسكندرية,EG02,0
Egypt,Alexandria,Muharam Bik,14,5,0,0,35,0,0,0,1,1,299560,7.5877953,8.7641497,15.007232,27423.811,29.935591,31.185749,14.15187,17.528543,0,178.7670571040264,13.370379,17,4.1231055,375.4979827697342,19.377769,Muharam Bik,قسم  محرم بك,EG0205,Alexandria,الاسكندرية,EG02,0
